level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	30	13	470	1353	58	110	0.000000	計
5	1	1	1	30	14	479	1473	78	68	20.428551	最
5	1	1	1	30	15	520	1552	85	115	0.000000	信介
5	1	1	1	30	16	480	1671	88	58	29.887917	品
4	1	1	1	31	0	192	422	331	1414	-1	
5	1	1	1	31	1	192	422	100	84	0.000000	條
5	1	1	1	31	2	253	510	43	56	19.996841	時
5	1	1	1	31	3	253	571	46	62	0.000000	婦
5	1	1	1	31	4	208	645	222	596	0.000000	有
5	1	1	1	31	5	345	1242	130	167	0.000000	3
5	1	1	1	31	6	406	1472	117	364	20.527107	再
4	1	1	1	32	0	119	46	374	1793	-1	
5	1	1	1	32	1	119	46	13	30	0.000000	說
5	1	1	1	32	2	209	520	34	55	0.108643	4
5	1	1	1	32	3	252	849	93	70	0.000000	莉
5	1	1	1	32	4	256	947	85	65	49.967239	到
5	1	1	1	32	5	252	1011	93	59	0.000000	芯
5	1	1	1	32	6	329	1141	20	34	0.000000	守
5	1	1	1	32	7	345	1189	5	24	0.000000	汪
5	1	1	1	32	8	345	1221	11	35	16.751747	生
5	1	1	1	32	9	346	1297	45	64	19.009232	七
5	1	1	1	32	10	373	1396	54	120	0.000000	8
5	1	1	1	32	11	413	1698	56	27	11.858185	和
5	1	1	1	32	12	440	1750	16	9	43.335720	、
5	1	1	1	32	13	440	1828	53	11	18.395546	t
4	1	1	1	33	0	89	366	344	1506	-1	
5	1	1	1	33	1	44	41	39	78	6.728210	品”
5	1	1	1	33	2	104	366	44	11	0.000000	所
5	1	1	1	33	3	89	447	170	390	0.000000	他
5	1	1	1	33	4	281	998	16	102	6.091324	一
5	1	1	1	33	5	261	1151	89	121	0.000000	人
5	1	1	1	33	6	263	1545	170	113	0.000000	人
5	1	1	1	33	7	356	1678	61	35	0.000000	和
5	1	1	1	33	8	399	1767	26	105	39.870918	中
4	1	1	1	34	0	34	83	309	1702	-1	
5	1	1	1	34	1	23	83	80	334	26.748856	上
5	1	1	1	34	2	89	453	43	44	7.161438	1
5	1	1	1	34	3	64	526	73	65	0.000000	苞
5	1	1	1	34	4	89	583	37	50	21.640808	說
5	1	1	1	34	5	115	713	69	278	81.527969	一
5	1	1	1	34	6	111	793	84	69	38.986301	才
5	1	1	1	34	7	115	861	69	74	14.106705	次
5	1	1	1	34	8	111	934	84	64	0.000000	允
5	1	1	1	34	9	111	997	84	80	0.000000	歷
5	1	1	1	34	10	180	1076	6	61	0.000000	一
5	1	1	1	34	11	279	1453	7	5	60.178383	.
5	1	1	1	34	12	246	1499	101	70	0.000000	論
5	1	1	1	34	13	326	1588	7	7	0.000000	完
5	1	1	1	34	14	294	1632	49	57	0.000000	安
5	1	1	1	34	15	311	1708	3	32	0.000000	歡
5	1	1	1	34	16	314	1767	29	18	32.238480	二
4	1	1	1	35	0	34	466	266	1354	-1	
5	1	1	1	35	1	56	466	8	11	21.742661	說
5	1	1	1	35	2	70	487	3	3	27.101120	8
5	1	1	1	35	3	34	517	24	34	22.077370	6
5	1	1	1	35	4	48	591	30	32	0.000000	G
5	1	1	1	35	5	68	657	4	3	0.000000	介
5	1	1	1	35	6	70	775	61	133	0.000000	右
5	1	1	1	35	7	94	946	46	44	30.787376	但
5	1	1	1	35	8	96	1019	83	49	0.000000	嘻
5	1	1	1	35	9	138	1159	31	25	13.558510	只
5	1	1	1	35	10	151	1228	24	44	40.419014	2
5	1	1	1	35	11	207	1458	20	28	33.992767	=
5	1	1	1	35	12	216	1505	5	10	0.000000	琅
5	1	1	1	35	13	289	1688	3	2	28.056076	說
5	1	1	1	35	14	260	1714	4	3	0.000000	s
5	1	1	1	35	15	256	1740	37	27	21.024216	寢
5	1	1	1	35	16	297	1815	3	5	0.000000	9
4	1	1	1	36	0	29	1128	138	746	-1	
5	1	1	1	36	1	29	1128	3	15	39.223587	此
5	1	1	1	36	2	43	1216	23	33	70.661217	全
5	1	1	1	36	3	57	1301	27	54	0.000000	乙
5	1	1	1	36	4	3	1370	141	81	0.000000	半
5	1	1	1	36	5	67	1469	73	96	11.298080	全:
5	1	1	1	36	6	74	1639	93	174	0.000000	二
